route_key,rows,min_move_delta,min_stage_b_moves,stage_a_calibration_method,stage_a_calibration_enabled,stage_b_model_family,threshold,predicted_move_count,actual_move_count,stage_a_balanced_accuracy,stage_a_f1_move,combined_rmse,combined_mae,combined_r2,zero_baseline_rmse,zero_baseline_mae,beats_zero_rmse,beats_zero_mae
DAC-SPD,835,200.0,5,none,False,ridge,0.67,2,1,0.49324324324324326,0.0,59.1542726615377,6.024755087931763,-0.0681863479105449,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.68,2,1,0.49324324324324326,0.0,59.1542726615377,6.024755087931763,-0.0681863479105449,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.69,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.7,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.71,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.72,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.73,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.74,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.75,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.76,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.77,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.78,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.79,1,1,0.4966216216216216,0.0,59.11765334539691,5.854263555165005,-0.06686424066795049,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.8,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.81,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.82,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.83,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.84,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.85,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.86,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.87,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.88,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.89,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.9,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.91,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.92,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.93,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.94,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
DAC-SPD,835,200.0,5,none,False,ridge,0.95,0,1,0.5,0.0,57.42815762838474,4.704697986577181,-0.006756756756757021,57.42815762838474,4.704697986577181,False,False
